Index,Ground Truth,SLM Prediction,SLM Label,SLM Score
12912861,Benign,0,Normal,0.9756065011024475
14189542,Benign,0,Normal,0.5932886004447937
9726180,Benign,0,Normal,0.8500063419342041
1007712,Benign,1,SSH Patator,0.835411787033081
11959826,Benign,0,Normal,0.7601004242897034
6253149,Benign,1,SSH Patator,0.8212360739707947
8423274,Benign,0,Normal,0.5999420285224915
13081429,Benign,1,SSH Patator,0.7360342144966125
10387024,Benign,0,Normal,0.9999200105667114
12134769,Benign,0,Normal,0.934289813041687
1850901,Benign,1,SSH Patator,0.8329035639762878
12415126,Benign,1,SSH Patator,0.6307945251464844
12749047,Benign,1,SSH Patator,0.5921381115913391
12479273,Benign,1,SSH Patator,0.7699244618415833
9928302,Benign,1,SSH Patator,0.9119956493377686
7155271,Benign,0,Normal,0.9996587038040161
5422443,Benign,0,Normal,0.9927853345870972
15898048,Benign,0,Normal,0.928617537021637
8827380,Benign,0,Normal,0.9989288449287415
8462972,Benign,0,Normal,0.7945743799209595
8064034,Benign,1,Web Attack - Brute Force,0.639762282371521
5750394,Benign,0,Normal,0.6006343364715576
765570,Benign,1,SSH Patator,0.7763702869415283
2405410,DoS Hulk,0,Normal,0.8982234001159668
12405319,Benign,0,Normal,0.5308091640472412
5641698,Benign,0,Normal,0.99687260389328
11437568,DDoS,0,Normal,0.49553385376930237
3376338,DDoS,0,Normal,0.6637375950813293
3051185,DoS Hulk,0,Normal,0.535416841506958
12899668,Benign,0,Normal,0.9731311798095703
10632621,Benign,0,Normal,0.9453204274177551
7480713,Benign,0,Normal,0.9895322322845459
11130506,DDoS,0,Normal,0.9985840320587158
10308871,Benign,0,Normal,0.9982938170433044
12163982,Benign,0,Normal,0.6717724204063416
2023392,Benign,1,DoS Slowloris,0.5653852820396423
4877866,Benign,0,Normal,0.7300325036048889
14794950,Benign,0,Normal,0.9440729022026062
14876692,Benign,0,Normal,0.7248151302337646
1938393,Benign,0,Normal,0.9716927409172058
3974976,Benign,0,Normal,0.6582632660865784
2615719,DoS Hulk,1,SSH Patator,0.8136534690856934
1188029,Benign,0,Normal,0.956519603729248
11439863,Benign,0,Normal,0.9816458225250244
9820181,Benign,0,Normal,0.9864778518676758
12100528,Benign,1,DoS Slowloris,0.7212861776351929
5455806,Benign,0,Normal,0.8297569751739502
14070928,Benign,0,Normal,0.9586995840072632
2154353,DoS Slowhttptest,0,Normal,0.9998356103897095
12292000,Benign,0,Normal,0.7925595045089722
8779354,Benign,0,Normal,0.8016412854194641
388714,Benign,1,Bot,0.6737487316131592
9855422,Benign,1,SSH Patator,0.9585840106010437
9398819,Benign,1,SSH Patator,0.8498902320861816
9487734,Benign,0,Normal,0.7972360849380493
5855994,Benign,1,SSH Patator,0.900611400604248
13851407,Benign,1,DoS Slowloris,0.6325655579566956
3944446,Benign,0,Normal,0.819921612739563
10755754,Benign,0,Normal,0.9982582926750183
10860403,Benign,1,SSH Patator,0.6470032334327698
6285865,Benign,0,Normal,0.918085515499115
10358068,Benign,1,Generic,0.38906416296958923
6222809,Benign,0,Normal,0.9291558861732483
14544673,Benign,1,SSH Patator,0.7990224957466125
16093102,Benign,0,Normal,0.9965953230857849
3393165,DDoS,1,SSH Patator,0.6274914145469666
91197,FTP-Patator,0,Normal,0.9997077584266663
2745093,DoS Hulk,1,SSH Patator,0.851165771484375
12476692,Benign,1,SSH Patator,0.8937354683876038
14785686,Benign,1,SSH Patator,0.9972994923591614
5380949,Benign,1,DoS Slowloris,0.9843220114707947
2920862,DoS Hulk,0,Normal,0.9661439061164856
10124500,Benign,1,SSH Patator,0.9178194999694824
505268,Benign,1,SSH Patator,0.7579803466796875
1367053,Benign,0,Normal,0.5722832083702087
13831174,Benign,1,SSH Patator,0.7110536098480225
6155122,Benign,0,Normal,0.9878993630409241
6633659,Benign,0,Normal,0.6866521239280701
7089692,Benign,0,Normal,0.9966423511505127
4094579,Benign,0,Normal,0.5513449907302856
3546745,DDoS,0,Normal,0.5416713953018188
4090600,Benign,0,Normal,0.9666669368743896
13491824,Benign,0,Normal,0.9971510767936707
1883402,Benign,0,Normal,0.9804863929748535
15789161,Benign,0,Normal,0.9942805767059326
11441707,Benign,0,Normal,0.4823557436466217
2476470,Benign,1,SSH Patator,0.9455921649932861
10138627,Benign,1,SSH Patator,0.5013139843940735
7221631,Benign,0,Normal,0.99819415807724
15402560,Benign,0,Normal,0.5936622619628906
10010539,Benign,0,Normal,0.9525840878486633
6052972,Benign,1,Exploits,0.9843176603317261
14676923,Benign,0,Normal,0.9598118662834167
2124066,DoS Slowhttptest,0,Normal,0.9395492076873779
8957014,Benign,0,Normal,0.9156118631362915
14479389,Benign,0,Normal,0.7548136711120605
4705925,Benign,1,DoS Slowloris,0.9102181792259216
2528970,Benign,0,Normal,0.9362815618515015
3814100,Benign,1,SSH Patator,0.9371841549873352
10728993,Benign,1,SSH Patator,0.937029242515564
9761172,Benign,0,Normal,0.9988252520561218
6401368,Benign,0,Normal,0.9896826148033142
279431,SSH-Patator,1,SSH Patator,0.834464430809021
5582915,Benign,1,SSH Patator,0.8560340404510498
7599524,Benign,0,Normal,0.92844158411026
13123137,Benign,0,Normal,0.5125172734260559
6629330,Benign,1,SSH Patator,0.6496393084526062
9541585,Benign,1,DoS Slowloris,0.31563758850097656
6717305,Benign,0,Normal,0.9385019540786743
2917887,DoS Hulk,0,Normal,0.5836493968963623
10742697,Benign,1,SSH Patator,0.4939729869365692
1189699,Benign,1,DoS Slowloris,0.9251004457473755
13117430,Benign,1,SSH Patator,0.7149710059165955
10073202,Benign,0,Normal,0.9903620481491089
5345658,Benign,1,SSH Patator,0.9135559797286987
14230432,Benign,1,Web Attack - Brute Force,0.6951991319656372
12536058,Benign,1,DoS Slowloris,0.9738943576812744
3994859,Benign,0,Normal,0.998239278793335
9259190,Benign,0,Normal,0.999818742275238
4297347,Benign,1,SSH Patator,0.9146661162376404
15762818,Benign,1,Exploits,0.7787421345710754
735509,Benign,0,Normal,0.7210237979888916
4514361,Benign,0,Normal,0.5405018925666809
2120819,DoS Slowhttptest,0,Normal,0.9998356103897095
7938978,Benign,0,Normal,0.9993096590042114
14641937,Benign,0,Normal,0.8943262100219727
10776394,Benign,0,Normal,0.9991888403892517
14358658,Benign,0,Normal,0.6993340849876404
14114331,Benign,0,Normal,0.8218677639961243
14784069,Benign,0,Normal,0.9906677603721619
13949084,Benign,0,Normal,0.9405550360679626
2577732,DoS Hulk,1,SSH Patator,0.6224267482757568
7604440,Benign,0,Normal,0.4342290163040161
10734331,Benign,0,Normal,0.9966423511505127
2910879,Benign,0,Normal,0.9887405037879944
15820252,Benign,1,Exploits,0.608893096446991
11094446,DDoS,1,SSH Patator,0.7580806612968445
1401753,Benign,1,SSH Patator,0.9635244607925415
13853728,Benign,0,Normal,0.6125585436820984
10053777,Benign,0,Normal,0.9971510767936707
9140594,Benign,0,Normal,0.5695662498474121
14744362,Benign,1,SSH Patator,0.8290718793869019
3835014,Benign,0,Normal,0.7129288911819458
5082911,Benign,1,SSH Patator,0.8560415506362915
13655630,Benign,0,Normal,0.8767895698547363
2286476,DoS Hulk,0,Normal,0.9831878542900085
7230543,Benign,0,Normal,0.7856178879737854
13936363,Benign,1,SSH Patator,0.952193558216095
624884,Benign,0,Normal,0.7776668667793274
6175103,Benign,0,Normal,0.9905287623405457
10425800,Benign,0,Normal,0.7081007361412048
1274572,Benign,0,Normal,0.7824351787567139
10982402,Benign,1,SSH Patator,0.8957523703575134
2057166,Benign,0,Normal,0.9003291726112366
3154289,DDoS,1,SSH Patator,0.9889122247695923
916960,Benign,1,SSH Patator,0.5845108032226562
16109100,Benign,1,SSH Patator,0.6417900919914246
11639040,Benign,1,Generic,0.999168872833252
1248335,Benign,1,SSH Patator,0.654461145401001
10238070,Benign,0,Normal,0.9997077584266663
11498180,Benign,0,Normal,0.9669010043144226
12411105,Benign,1,Web Attack - Brute Force,0.6329557299613953
5853216,Benign,0,Normal,0.9972684383392334
13831394,Benign,1,DoS Slowloris,0.40352052450180054
5314154,Benign,1,DoS Slowloris,0.6182306408882141
13773759,Benign,0,Normal,0.9830620288848877
10142085,Benign,0,Normal,0.8909938335418701
4689520,Benign,0,Normal,0.9430914521217346
7896283,Benign,0,Normal,0.9997077584266663
13065183,Benign,0,Normal,0.8493042588233948
12453264,Benign,0,Normal,0.6275982856750488
8720675,Benign,0,Normal,0.9916097521781921
12040311,DDoS,0,Normal,0.9252618551254272
10823258,Benign,0,Normal,0.6867032647132874
14158221,Benign,0,Normal,0.9598732590675354
2326926,DoS Hulk,1,SSH Patator,0.8642315864562988
7346148,Benign,0,Normal,0.6532555222511292
5793007,Benign,0,Normal,0.8900514841079712
12960506,Benign,1,DoS Slowloris,0.7745669484138489
6242958,Benign,0,Normal,0.653630256652832
2830287,Benign,0,Normal,0.9449154734611511
14829227,Benign,1,SSH Patator,0.9132804870605469
3560559,DDoS,1,SSH Patator,0.624076247215271
7217801,Benign,0,Normal,0.9450942873954773
13695665,Benign,1,SSH Patator,0.6966737508773804
14542684,Benign,1,DoS Slowloris,0.7867212891578674
5743767,Benign,0,Normal,0.7774860262870789
2959984,DoS Hulk,1,SSH Patator,0.6380040049552917
10356836,Benign,1,SSH Patator,0.7946880459785461
7701927,Benign,1,SSH Patator,0.6710584759712219
11280732,DDoS,0,Normal,0.9440603852272034
1864541,Benign,0,Normal,0.9445948600769043
11899200,DDoS,0,Normal,0.9014237523078918
14940322,Benign,1,DoS,0.9998798370361328
14006139,Benign,0,Normal,0.7831850647926331
14603646,Benign,0,Normal,0.8405584096908569
5265168,Benign,0,Normal,0.6833869218826294
7034133,Benign,0,Normal,0.9352125525474548
12277734,Benign,0,Normal,0.9653719067573547
4836774,Benign,1,SSH Patator,0.8278964757919312
11911948,Benign,0,Normal,0.9783465266227722
1292533,Benign,1,DoS Slowloris,0.989870011806488
5251945,Benign,0,Normal,0.9892255663871765
12833762,Benign,1,DoS Slowloris,0.488668292760849
10600900,Benign,0,Normal,0.9986535310745239
13155549,Benign,0,Normal,0.8889970183372498
654104,Benign,1,Exploits,0.999674916267395
12598957,Benign,0,Normal,0.6319966316223145
1914028,Benign,0,Normal,0.8810429573059082
5185692,Benign,0,Normal,0.9602012634277344
8275326,Benign,1,SSH Patator,0.7697600722312927
5054788,Benign,0,Normal,0.9997510313987732
12119169,Benign,0,Normal,0.9535512924194336
11928683,DDoS,1,SSH Patator,0.7408249378204346
11450527,DDoS,0,Normal,0.8131424784660339
7936809,Benign,1,SSH Patator,0.9560282826423645
3898253,Benign,1,SSH Patator,0.7798945307731628
9248273,Benign,1,DoS Slowloris,0.6731991171836853
1951356,Benign,1,SSH Patator,0.875175952911377
4650337,Benign,0,Normal,0.392768919467926
5590041,Benign,1,SSH Patator,0.9564352035522461
13072470,Benign,0,Normal,0.891250729560852
10449777,Benign,0,Normal,0.9356201887130737
3419594,DDoS,1,SSH Patator,0.7007873058319092
1893772,Benign,1,SSH Patator,0.9856378436088562
13609713,Benign,0,Normal,0.3205464780330658
9403477,Benign,0,Normal,0.9771923422813416
7545320,Benign,0,Normal,0.9993971586227417
138540,FTP-Patator,0,Normal,0.9998356103897095
9414796,Benign,1,Web Attack - XSS,0.3523128926753998
7362472,Benign,0,Normal,0.9971963167190552
14474625,Benign,1,SSH Patator,0.8678069114685059
1738179,Benign,1,Exploits,0.9177128672599792
13495828,Benign,1,SSH Patator,0.8535860180854797
14844145,Benign,0,Normal,0.9998356103897095
2069632,Benign,1,SSH Patator,0.987995445728302
2379138,Benign,0,Normal,0.9827343821525574
8357118,Benign,0,Normal,0.9998419284820557
3391535,DDoS,1,SSH Patator,0.9023165702819824
11935871,Benign,1,SSH Patator,0.39494019746780396
2647511,Benign,1,SSH Patator,0.8791753053665161
8119570,Benign,0,Normal,0.7844031453132629
3825926,Benign,1,DoS Slowloris,0.738675057888031
13974979,Benign,0,Normal,0.9845678806304932
3180715,DDoS,0,Normal,0.9822452068328857
440334,Benign,0,Normal,0.701847493648529
15267565,Bot,0,Normal,0.7828923463821411
14665666,Infiltration,1,SSH Patator,0.9605172276496887
8457878,Benign,0,Normal,0.9710708260536194
6360148,Benign,0,Normal,0.9716459512710571
7992017,Benign,0,Normal,0.9984027743339539
9596861,Benign,0,Normal,0.9782558083534241
6237953,Benign,0,Normal,0.967833399772644
2942713,DoS Hulk,1,SSH Patator,0.5959972143173218
9615837,Benign,0,Normal,0.68474942445755
11764851,Benign,0,Normal,0.7188274264335632
15309128,Bot,0,Normal,0.8418035507202148
13977893,Benign,1,SSH Patator,0.6669686436653137
7720712,Benign,0,Normal,0.9778485894203186
15632263,Benign,1,SSH Patator,0.8418614268302917
11150500,DDoS,0,Normal,0.6454225182533264
10316915,Benign,0,Normal,0.9463018178939819
2347722,Benign,0,Normal,0.904277503490448
11647187,Benign,0,Normal,0.47781163454055786
8760429,Benign,0,Normal,0.9418621063232422
13669012,Benign,1,SSH Patator,0.720039963722229
1386690,Benign,1,SSH Patator,0.5372774600982666
13262220,Benign,0,Normal,0.9671530723571777
158411,FTP-Patator,0,Normal,0.9997077584266663
828605,Benign,1,Exploits,0.39724260568618774
3059291,DoS Hulk,1,SSH Patator,0.5421032905578613
8811263,Benign,1,SSH Patator,0.9600580334663391
14657281,Benign,1,SSH Patator,0.42370110750198364
13783218,Benign,1,Backdoor,0.9985492825508118
13082239,Benign,1,DoS Slowloris,0.9629682302474976
448248,Benign,1,SSH Patator,0.8567624092102051
731029,Benign,1,SSH Patator,0.8165051341056824
14027033,Benign,0,Normal,0.9492207169532776
2375028,DoS Hulk,0,Normal,0.5090450048446655
11895501,DDoS,0,Normal,0.5896829962730408
9928744,Benign,0,Normal,0.9203742146492004
1292730,Benign,0,Normal,0.8714206218719482
15401578,Bot,0,Normal,0.9602085947990417
9830295,Benign,0,Normal,0.997707724571228
9963466,Benign,0,Normal,0.9970318078994751
13139285,Benign,1,DoS Slowloris,0.42688891291618347
11105131,DDoS,0,Normal,0.9372997879981995
9309990,Benign,1,SSH Patator,0.535747766494751
3466931,DDoS,0,Normal,0.6676492094993591
2586893,Benign,1,SSH Patator,0.5547935962677002
8265622,Benign,0,Normal,0.9028744101524353
12068549,DDoS,0,Normal,0.9049665927886963
1396924,Benign,0,Normal,0.5033484101295471
8406943,Benign,0,Normal,0.7227126359939575
4315438,Benign,0,Normal,0.660548985004425
1636787,Benign,1,SSH Patator,0.5668151378631592
9235828,Benign,0,Normal,0.9118003845214844
7282207,Benign,1,DoS Slowloris,0.4203571081161499
11109147,DDoS,0,Normal,0.9935395121574402
12753033,Benign,0,Normal,0.9995107650756836
12969689,Benign,1,SSH Patator,0.7898993492126465
13735421,Benign,1,DoS Slowloris,0.5210262537002563
16018312,Benign,1,Web Attack - Brute Force,0.4326059818267822
15622901,Benign,1,DoS Slowloris,0.7065634727478027
12231234,Benign,0,Normal,0.4054732918739319
10806791,Benign,1,SSH Patator,0.5799863934516907
2939181,DoS Hulk,1,SSH Patator,0.5029516816139221
11537593,DDoS,1,SSH Patator,0.7114773392677307
13618455,Benign,0,Normal,0.5342566967010498
11830884,DDoS,0,Normal,0.9575798511505127
12561582,Benign,1,DoS Slowloris,0.8613124489784241
6120309,Benign,1,Web Attack - Brute Force,0.9474310874938965
9216911,Benign,0,Normal,0.8892640471458435
16116864,Benign,0,Normal,0.9797295331954956
4600477,Benign,1,SSH Patator,0.9178194999694824
12355945,Benign,1,Web Attack - Brute Force,0.5024157762527466
8548074,Benign,0,Normal,0.9997077584266663
10467359,Benign,0,Normal,0.9378422498703003
9729986,Benign,1,SSH Patator,0.5503830909729004
10920759,Benign,0,Normal,0.9524600505828857
2775627,Benign,0,Normal,0.7906275391578674
3232384,DDoS,0,Normal,0.6179069876670837
14041212,Benign,0,Normal,0.58243328332901
14085807,Benign,0,Normal,0.8101348876953125
8551737,Benign,1,DoS Slowloris,0.8463619351387024
6173800,Benign,1,SSH Patator,0.5392621755599976
14996094,Benign,0,Normal,0.9981505274772644
12948305,Benign,1,Web Attack - Brute Force,0.8771224617958069
7202498,Benign,1,SSH Patator,0.7185705900192261
10191394,Benign,1,DoS Slowloris,0.2443738728761673
10683143,Benign,0,Normal,0.977612316608429
309289,SSH-Patator,0,Normal,0.9973352551460266
2675285,Benign,1,Web Attack - Brute Force,0.4944098889827728
9675589,Benign,0,Normal,0.9486158490180969
14755725,Benign,0,Normal,0.9997077584266663
624174,Benign,0,Normal,0.984558641910553
13623757,Benign,0,Normal,0.999834418296814
1287648,Benign,0,Normal,0.4853154718875885
2066784,Benign,0,Normal,0.8910543322563171
1019723,Benign,0,Normal,0.9960242509841919
12310816,Benign,0,Normal,0.9538407921791077
9207506,Benign,0,Normal,0.5499724745750427
15578298,Benign,0,Normal,0.9494479298591614
5681042,Benign,0,Normal,0.9931488633155823
10969888,Benign,0,Normal,0.64373779296875
6024821,Benign,0,Normal,0.8052570819854736
8929073,Benign,0,Normal,0.9529592990875244
13265275,Benign,1,DoS,0.9995324611663818
13135066,Benign,0,Normal,0.6972560882568359
5436008,Benign,0,Normal,0.9737553000450134
13592730,Benign,1,SSH Patator,0.7229880094528198
557212,Benign,1,SSH Patator,0.9003592729568481
7603552,Benign,1,SSH Patator,0.8817008137702942
6191316,Benign,0,Normal,0.975024402141571
8820413,Benign,1,Web Attack - Brute Force,0.5933624505996704
13928638,Benign,0,Normal,0.5431774854660034
1599264,Benign,0,Normal,0.4796355068683624
8513241,Benign,1,SSH Patator,0.8970611691474915
4722001,Benign,1,SSH Patator,0.9603493213653564
7082151,Benign,1,Exploits,0.9998569488525391
9429030,Benign,1,SSH Patator,0.606342613697052
3945709,Benign,0,Normal,0.9289602041244507
8711655,Benign,0,Normal,0.7679803371429443
13647719,Benign,1,SSH Patator,0.8271924257278442
12865626,Benign,0,Normal,0.8698816299438477
13948607,Benign,1,SSH Patator,0.5793464779853821
12777036,Benign,0,Normal,0.9240360260009766
14983990,Benign,1,DoS Slowloris,0.41036221385002136
5661872,Benign,0,Normal,0.48569098114967346
10815140,Benign,0,Normal,0.9801281094551086
9838964,Benign,0,Normal,0.8950395584106445
14167486,Benign,0,Normal,0.944717526435852
3244062,DDoS,0,Normal,0.9744524359703064
10608844,Benign,0,Normal,0.9844600558280945
13180912,Benign,0,Normal,0.8504384160041809
1915688,Benign,1,Web Attack - Brute Force,0.7216894626617432
2851241,DoS Hulk,1,SSH Patator,0.7219688296318054
27732,FTP-Patator,0,Normal,0.9997077584266663
13705179,Benign,1,SSH Patator,0.9990653395652771
8549966,Benign,0,Normal,0.9817039370536804
11548382,DDoS,1,SSH Patator,0.9067042469978333
12660291,Benign,0,Normal,0.4828048050403595
15127608,Benign,0,Normal,0.8440912961959839
15688980,Benign,1,Exploits,0.9077549576759338
1110369,Benign,0,Normal,0.7380387187004089
3610790,DDoS,1,SSH Patator,0.8153860569000244
7211812,Benign,0,Normal,0.5234982967376709
15601303,Benign,0,Normal,0.9722504615783691
2633132,Benign,1,SSH Patator,0.6564882397651672
757989,Benign,1,SSH Patator,0.9590698480606079
15102052,Bot,1,Exploits,0.7335140705108643
4814685,Benign,1,Web Attack - Brute Force,0.4863169193267822
10822633,Benign,0,Normal,0.6963894367218018
15491581,Benign,1,SSH Patator,0.35829293727874756
4750181,Benign,1,SSH Patator,0.8242459893226624
14156762,Benign,1,SSH Patator,0.7892952561378479
7757846,Benign,1,SSH Patator,0.4664430022239685
12262753,Benign,0,Normal,0.5207906365394592
968857,Benign,0,Normal,0.5658587217330933
11439499,Benign,0,Normal,0.5746247172355652
5182121,Benign,0,Normal,0.7977731823921204
14221461,Benign,1,DoS Slowloris,0.7891258001327515
13630264,Benign,0,Normal,0.9105786085128784
9609082,Benign,0,Normal,0.5644364953041077
13337715,Benign,0,Normal,0.9233721494674683
1994975,Benign,0,Normal,0.9228458404541016
3806809,Benign,1,DoS Slowloris,0.8802230954170227
1181521,Benign,1,SSH Patator,0.8277218341827393
198718,SSH-Patator,0,Normal,0.6704824566841125
3392892,DDoS,0,Normal,0.6600117683410645
5369648,Benign,0,Normal,0.9865190386772156
15724240,Benign,0,Normal,0.715846061706543
13717373,Benign,0,Normal,0.782627284526825
11223335,DDoS,0,Normal,0.6233265399932861
6536412,Benign,1,Web Attack - Brute Force,0.6673596501350403
863812,Benign,0,Normal,0.45000115036964417
6820920,Benign,0,Normal,0.9957780838012695
12556351,Benign,1,DoS Slowloris,0.42441412806510925
10698475,Benign,1,SSH Patator,0.8439591526985168
11733504,Benign,1,Web Attack - Brute Force,0.25307372212409973
29674,FTP-Patator,0,Normal,0.9998356103897095
1197642,Benign,0,Normal,0.957347571849823
12539093,Benign,0,Normal,0.9995038509368896
14267023,Benign,0,Normal,0.8945986032485962
11362565,Benign,1,DoS Slowloris,0.625592052936554
13465998,Benign,1,SSH Patator,0.4619598090648651
484344,Benign,0,Normal,0.7676539421081543
7963502,Benign,1,DoS Slowloris,0.9691720008850098
15168564,Bot,0,Normal,0.6009530425071716
4623196,Benign,1,Web Attack - Brute Force,0.44485142827033997
356502,FTP-Patator,0,Normal,0.9997077584266663
11113258,DDoS,0,Normal,0.9044267535209656
5210508,Benign,0,Normal,0.5101317763328552
6812137,Benign,1,Bot,0.8932603597640991
11784123,DDoS,0,Normal,0.7886381149291992
11493267,DDoS,0,Normal,0.6817477941513062
12119112,Benign,1,SSH Patator,0.9412580132484436
14278097,Benign,1,SSH Patator,0.39218518137931824
14116788,Benign,0,Normal,0.8519051671028137
4052010,Benign,0,Normal,0.9559398293495178
15795754,Benign,0,Normal,0.9996140599250793
13513958,Benign,1,Exploits,0.6700220704078674
14335532,Benign,0,Normal,0.8180529475212097
822601,Benign,0,Normal,0.504143476486206
1991389,Benign,1,DoS Slowloris,0.837806761264801
2274528,DoS Hulk,1,SSH Patator,0.9777170419692993
7500075,Benign,0,Normal,0.9930226802825928
13692986,Benign,1,SSH Patator,0.8555909395217896
6960525,Benign,1,SSH Patator,0.545470118522644
15033527,Infiltration,1,SSH Patator,0.8124566078186035
9257536,Benign,0,Normal,0.9910280108451843
14088862,Benign,0,Normal,0.6159104704856873
11676742,Benign,0,Normal,0.9844678044319153
8490594,Benign,0,Normal,0.9017814993858337
11832058,Benign,1,SSH Patator,0.5974660515785217
16001844,Benign,1,SSH Patator,0.6244450807571411
5786027,Benign,0,Normal,0.993701696395874
14955874,Benign,1,SSH Patator,0.6689600348472595
7834525,Benign,0,Normal,0.5976870059967041
477566,Benign,0,Normal,0.6496863961219788
12749819,Benign,0,Normal,0.9927557110786438
3087142,DoS Slowhttptest,0,Normal,0.9973352551460266
3602980,DDoS,1,SSH Patator,0.5097806453704834
15950917,Benign,1,Exploits,0.4548235833644867
10838682,Benign,1,DoS Slowloris,0.8463619351387024
5740135,Benign,0,Normal,0.9997077584266663
5820407,Benign,0,Normal,0.9671603441238403
4601801,Benign,1,SSH Patator,0.8839426040649414
7622730,Benign,0,Normal,0.9954580068588257
4958571,Benign,1,Web Attack - Brute Force,0.5472416877746582
5182344,Benign,0,Normal,0.9856910109519958
4034024,Benign,0,Normal,0.6963894367218018
4831820,Benign,0,Normal,0.9681168794631958
11670654,DDoS,1,SSH Patator,0.614556074142456
1265467,Benign,1,SSH Patator,0.5712453126907349
11162022,DDoS,0,Normal,0.6687667369842529
6385393,Benign,0,Normal,0.5022258758544922
6985603,Benign,0,Normal,0.8798801898956299
5193172,Benign,0,Normal,0.9412136673927307
4255490,Benign,0,Normal,0.7361569404602051
5105504,Benign,0,Normal,0.8274043798446655
7697424,Benign,0,Normal,0.9975776076316833
7958684,Benign,0,Normal,0.7642902731895447
1467707,Benign,0,Normal,0.9566666483879089
6032164,Benign,1,SSH Patator,0.7251584529876709
11347528,DDoS,0,Normal,0.554845929145813
12682929,Benign,0,Normal,0.5816310048103333
4312507,Benign,0,Normal,0.9714763760566711
3769047,Benign,0,Normal,0.9675518870353699
11274116,DDoS,0,Normal,0.9936700463294983
7970942,Benign,0,Normal,0.9180846214294434
11790238,DDoS,1,SSH Patator,0.6587942242622375
15436353,Bot,0,Normal,0.7583091259002686
4766419,Benign,1,DoS Slowloris,0.6154273152351379
2393615,Benign,1,SSH Patator,0.9503657817840576
14830092,Benign,1,Web Attack - Brute Force,0.9691396355628967
10417309,Benign,1,SSH Patator,0.7891030311584473
8872653,Benign,0,Normal,0.5871157646179199
8163117,Benign,0,Normal,0.9488955736160278
13934269,Benign,1,SSH Patator,0.6358537077903748
3521584,DDoS,0,Normal,0.6869767904281616
2494517,Benign,0,Normal,0.9501070380210876
13846355,Benign,0,Normal,0.8864600658416748
3417830,DDoS,1,SSH Patator,0.9535644054412842
4104106,Benign,0,Normal,0.8744012117385864
1780623,Benign,0,Normal,0.9480220079421997
11064783,DDoS,0,Normal,0.9004239439964294
7337371,Benign,0,Normal,0.8598717451095581
5290748,Benign,1,DoS Slowloris,0.6099976301193237
10846655,Benign,0,Normal,0.9978067278862
16065496,Benign,0,Normal,0.9304666519165039
11708076,DDoS,0,Normal,0.9377166628837585
4287153,Benign,0,Normal,0.844822108745575
8547688,Benign,0,Normal,0.6744131445884705
1921209,Benign,0,Normal,0.9996961355209351
5647894,Benign,0,Normal,0.9946192502975464
12786714,Benign,0,Normal,0.39518406987190247
15825286,Benign,0,Normal,0.7150036692619324
6376796,Benign,0,Normal,0.7689386010169983
6016137,Benign,1,SSH Patator,0.6039179563522339
881762,Benign,0,Normal,0.9979298114776611
11332982,DDoS,0,Normal,0.7808864116668701
2848608,Benign,0,Normal,0.9554447531700134
9098973,Benign,0,Normal,0.8724346160888672
9697968,Benign,1,SSH Patator,0.9724651575088501
749616,Benign,0,Normal,0.89572674036026
8842293,Benign,0,Normal,0.9940367937088013
709207,Benign,1,SSH Patator,0.8941863179206848
10725717,Benign,1,SSH Patator,0.8377386331558228
20159,FTP-Patator,0,Normal,0.9998356103897095
14237245,Benign,1,SSH Patator,0.39472925662994385
9381882,Benign,0,Normal,0.9455916285514832
5436567,Benign,1,DoS Slowloris,0.9976800084114075
7936433,Benign,0,Normal,0.991576611995697
16048130,Benign,1,Exploits,0.6340376734733582
168500,FTP-Patator,0,Normal,0.657069206237793
5818283,Benign,0,Normal,0.9390403628349304
8858332,Benign,0,Normal,0.4382369816303253
14292695,Benign,0,Normal,0.8140230774879456
14700061,Benign,0,Normal,0.9999983310699463
9337181,Benign,0,Normal,0.5770937204360962
5998371,Benign,1,SSH Patator,0.5915756821632385
11381095,Benign,0,Normal,0.9695538282394409
1922667,Benign,1,DoS Slowloris,0.9999891519546509
689564,Benign,1,SSH Patator,0.7960593700408936
15688647,Benign,0,Normal,0.9950684309005737
10008126,Benign,0,Normal,0.8781571984291077
7023043,Benign,1,SSH Patator,0.8669605255126953
11751368,Benign,1,SSH Patator,0.4381572902202606
3866285,Benign,0,Normal,0.9025774598121643
1193559,Benign,0,Normal,0.9733870625495911
5748889,Benign,0,Normal,0.5048891305923462
11760210,Benign,0,Normal,0.9264800548553467
1408703,Benign,0,Normal,0.5485626459121704
8684621,Benign,0,Normal,0.9955242872238159
3656221,DDoS,1,SSH Patator,0.9593884944915771
9504288,Benign,1,DoS Slowloris,0.5356596112251282
11110013,DDoS,1,DoS Slowloris,0.6686917543411255
15602322,Benign,0,Normal,0.768855631351471
1062715,DoS GoldenEye,0,Normal,0.6380412578582764
8616053,Benign,0,Normal,0.9976996779441833
9894094,Benign,0,Normal,0.7747902274131775
2825350,DoS Hulk,0,Normal,0.8556849360466003
10090807,Benign,0,Normal,0.8827416896820068
13116402,Benign,1,SSH Patator,0.771756112575531
1228507,Benign,0,Normal,0.893164873123169
15204588,Bot,0,Normal,0.9092845916748047
5684257,Benign,0,Normal,0.5957508683204651
15470112,Benign,0,Normal,0.8327707648277283
12572756,Benign,0,Normal,0.7120997905731201
